Date,Close,High,Low,Open,Volume,log_return,realized_vol_21d,parkinson_vol_21d,garman_klass_vol_21d,regime
2015-02-04,2041.510009765625,2054.739990234375,2036.719970703125,2048.860107421875,4141920000,-0.0041647065724529,0.1692028535436786,0.1464292305352461,0.1419067135151603,normal
2015-02-05,2062.52001953125,2063.550048828125,2043.449951171875,2043.449951171875,3821990000,0.0102388107109092,0.1687819895322521,0.142571556941703,0.1364882855558713,normal
2015-02-06,2055.469970703125,2072.39990234375,2049.969970703125,2062.280029296875,4232970000,-0.0034240276118785,0.1653658413011794,0.1422099836567867,0.1375065755231508,normal
2015-02-09,2046.739990234375,2056.159912109375,2041.8800048828125,2053.469970703125,3549540000,-0.0042562393104817,0.1539657966712952,0.138842075312682,0.1365518238871391,normal
2015-02-10,2068.590087890625,2070.860107421875,2048.6201171875,2049.3798828125,3669850000,0.0106189795540623,0.1555068436743029,0.1381342914701439,0.1354726036061969,normal
2015-02-11,2068.530029296875,2073.47998046875,2057.989990234375,2068.550048828125,3596860000,-2.903401015824717e-05,0.1523107548503088,0.1363045607207805,0.1342139618852311,normal
2015-02-12,2088.47998046875,2088.530029296875,2069.97998046875,2069.97998046875,3788350000,0.009598295065916,0.1545930411793289,0.1282210829221572,0.1215095073856007,normal
2015-02-13,2096.989990234375,2097.030029296875,2086.699951171875,2088.780029296875,3527450000,0.0040664592277794,0.15245395379056,0.1248128144566172,0.1164290615829082,normal
2015-02-17,2100.340087890625,2101.300048828125,2089.800048828125,2096.469970703125,3361750000,0.0015962996977983,0.146868238096,0.121444091301902,0.1135924976281141,normal
2015-02-18,2099.679931640625,2100.22998046875,2092.14990234375,2099.159912109375,3370020000,-0.0003143586232287,0.1417079738584456,0.1169876430013529,0.1108174555763877,normal
2015-02-19,2097.449951171875,2102.1298828125,2090.7900390625,2099.25,3247100000,-0.0010626217157189,0.1420675739115281,0.1147892372841706,0.1075841974178999,normal
2015-02-20,2110.300048828125,2110.610107421875,2085.43994140625,2097.64990234375,3281600000,0.0061078427210558,0.1425159307201911,0.1143343262474762,0.1068784275924135,normal
2015-02-23,2109.659912109375,2110.050048828125,2103.0,2109.830078125,3093680000,-0.0003033852119856,0.1340716216200487,0.1077408463811072,0.1015496904071764,normal
2015-02-24,2115.47998046875,2117.93994140625,2105.8701171875,2109.10009765625,3199840000,0.0027549724688311,0.1320105900569693,0.1076620933005464,0.101896643260922,normal
2015-02-25,2113.860107421875,2119.590087890625,2109.889892578125,2115.300048828125,3312340000,-0.0007660169636026,0.1321618755940928,0.1067542895496373,0.1007959985064436,normal
2015-02-26,2110.739990234375,2113.909912109375,2103.760009765625,2113.909912109375,3408690000,-0.0014771186302538,0.1213540809225751,0.1033410378079508,0.0976175374502371,normal
2015-02-27,2104.5,2112.739990234375,2103.75,2110.8798828125,3547380000,-0.0029606830486323,0.1092844447109361,0.0947545097453256,0.0903675611784285,normal
2015-03-02,2117.389892578125,2117.52001953125,2104.5,2105.22998046875,3409490000,0.006106238181133,0.1071157250960983,0.0882711664314,0.0822941133700299,normal
2015-03-03,2107.780029296875,2115.760009765625,2098.260009765625,2115.760009765625,3262300000,-0.0045488726038175,0.0951870904282066,0.0844301836806375,0.0804322301752858,normal
2015-03-04,2098.530029296875,2107.719970703125,2094.489990234375,2107.719970703125,3421110000,-0.0043981612301545,0.090418120606389,0.0741928940628457,0.0692917970229388,normal
2015-03-05,2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000,0.001195365251036,0.0780703077414097,0.0692114409445509,0.0681090609383245,normal
2015-03-06,2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000,-0.014275356362467,0.0931718549426064,0.0747133850554031,0.0697136961946843,normal
2015-03-09,2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000,0.0039366623579759,0.0874124835748826,0.0727665169897122,0.0693288183736588,normal
2015-03-10,2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000,-0.0171068209371414,0.1058407427493679,0.0763242427964967,0.0668989908629748,normal
2015-03-11,2040.239990234375,2050.080078125,2039.68994140625,2044.68994140625,3406570000,-0.0019195206764847,0.1050363150050423,0.075676392161212,0.0660826156408397,normal
2015-03-12,2065.949951171875,2066.409912109375,2041.0999755859373,2041.0999755859373,3405860000,0.012522702206037,0.1076699439011782,0.0766789228764485,0.0655998683137639,normal
2015-03-13,2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000,-0.0060932370901968,0.1096779596760158,0.0787285046606673,0.0678875409025481,normal
2015-03-16,2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000,0.0134429090238559,0.1147624536801886,0.0808748370154395,0.0687533861317243,normal
2015-03-17,2074.280029296875,2080.590087890625,2065.080078125,2080.590087890625,3221840000,-0.003325697707782,0.1141824031123316,0.0817160769171004,0.0703221769486759,normal
2015-03-18,2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000,0.0120851015016287,0.1221342886834324,0.0928508387665498,0.0830574665409235,normal
2015-03-19,2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000,-0.0048844891269501,0.1232940689597172,0.0934207625551173,0.0833797739062261,normal
2015-03-20,2108.10009765625,2113.919921875,2090.320068359375,2090.320068359375,5554120000,0.0089723821932596,0.1272830550191554,0.0956364235106588,0.0848748923105494,normal
2015-03-23,2104.419921875,2114.860107421875,2104.419921875,2107.989990234375,3267960000,-0.0017472566067133,0.1256189092418888,0.0928943910122592,0.0814944763197675,normal
2015-03-24,2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000,-0.0061583457015909,0.1273445549813867,0.0940017997454046,0.0822513266391454,normal
2015-03-25,2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000,-0.014665926527239,0.1358981515747495,0.1001000368182722,0.0857015088205395,normal
2015-03-26,2056.14990234375,2067.14990234375,2045.5,2059.93994140625,3510670000,-0.0023803307374738,0.1359420725943635,0.1020231488704878,0.0887132319199796,normal
2015-03-27,2061.02001953125,2062.830078125,2052.9599609375,2055.780029296875,3008550000,0.0023657607295033,0.136535936486642,0.1020197208999977,0.0885972186928615,normal
2015-03-30,2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000,0.0121623826471494,0.1438430533869689,0.1046405945715272,0.0900867489271976,normal
2015-03-31,2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000,-0.0088346862175307,0.1446177292111853,0.1052412090778642,0.090350653583454,normal
2015-04-01,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000,-0.0039732542018475,0.1444597500799507,0.1056211267699495,0.0909498138469542,normal
2015-04-02,2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000,0.0035234523037141,0.1447862450337287,0.1058683074842535,0.0915454401251285,normal
2015-04-06,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000,0.0065870726471656,0.1468754325166066,0.1098374846168113,0.0964696575139088,normal
2015-04-07,2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000,-0.0020640327085871,0.1382462110808606,0.1054707748814151,0.0944359612133615,normal
2015-04-08,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000,0.0026789415573472,0.1378764530734097,0.105716094843518,0.0949687066915171,normal
2015-04-09,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000,0.0044475758736258,0.1235410463277538,0.1024378770706487,0.0953203015866734,normal
2015-04-10,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000,0.0051893768994562,0.1238182368252434,0.1024843580948949,0.094888424257179,normal
2015-04-13,2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000,-0.0045918068209611,0.1185665267713296,0.1003794951326041,0.0948344070537566,normal
2015-04-14,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000,0.0016284322585138,0.1160596464802249,0.0987336605122889,0.0930701661188311,normal
2015-04-15,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,0.0051349890449955,0.1081094346404201,0.0962040657312887,0.0928472320638812,normal
2015-04-16,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,-0.0007787467579851,0.1073075305756562,0.0955882060179299,0.09218810603859,normal
2015-04-17,2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,-0.0113757041890532,0.1067179035614433,0.0892720557815337,0.0845690301674706,normal
2015-04-20,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,0.0091927485865367,0.1103722366032268,0.0904829299924328,0.0852436106607378,normal
2015-04-21,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,-0.0014817025047679,0.1058131651956017,0.0887116165249861,0.0844207148061807,normal
2015-04-22,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,0.0050745828533862,0.1072221531975591,0.0900848016948473,0.0859193472276907,normal
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,0.0023549408425523,0.1050140579792123,0.0902788678524637,0.08694604760377,normal
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,0.0022502668247534,0.0894594894463201,0.0829994463018966,0.0830058169421329,normal
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,-0.0041499132407346,0.0905775532657586,0.0821799606428456,0.0812803704761269,normal
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,0.0027654044373465,0.0906525381524928,0.0842064984141241,0.0840313291694236,normal
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,-0.0037473481275732,0.0828887028815291,0.0820236988852292,0.0839779679558294,normal
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,-0.0101805530332482,0.0848986807282469,0.0849058060911853,0.0870486694925511,normal
2015-05-01,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,0.0108637765634552,0.0906244858495858,0.0852363964552256,0.0852262608245899,normal
2015-05-04,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,0.002936433147763,0.0904502011925551,0.0845724131038715,0.084502303195217,normal
2015-05-05,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,-0.0119080033585301,0.0985928688251129,0.0831799286304683,0.0807509407145296,normal
2015-05-06,2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,-0.0044656811409319,0.0996338587361119,0.0875134169912678,0.0862320291734193,normal
2015-05-07,2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,0.0037667104694754,0.1000606818524776,0.0883114775595512,0.0871083405121297,normal
2015-05-08,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,0.0133681479873611,0.1092499327633313,0.0898612729587896,0.0864478310148947,normal
2015-05-11,2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,-0.005102556456082,0.1095766442429646,0.0901148573425287,0.086861575130288,normal
2015-05-12,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,-0.0029539964393672,0.1088423548291997,0.0909110773646975,0.0884709708546777,normal
2015-05-13,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,-0.0003050012906516,0.1087178973693308,0.0907004382458382,0.0882389423423974,normal
2015-05-14,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,0.01072160426176,0.1136159460843891,0.0919879869005001,0.0880287518452083,normal
2015-05-15,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,0.0007681188278664,0.113552779231045,0.0915742175548925,0.0874317129416349,normal
2015-05-18,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,0.0030433124725705,0.1054061342867654,0.0872468010735028,0.0836219673295421,normal
2015-05-19,2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,-0.000643581597842,0.1013019830876228,0.0854002652959942,0.082637760859687,normal
2015-05-20,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,-0.000930949450794,0.1011760446453234,0.0848860294745205,0.0820724819046065,normal
2015-05-21,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,0.0023351459087448,0.1001039050402342,0.0835268926279722,0.0805515640838689,normal
2015-05-22,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,-0.0022363851494835,0.1003031060787707,0.0819859718469822,0.0784227681448199,normal
2015-05-26,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,-0.0103352049075023,0.1064956387282416,0.0855681210123903,0.0808933442258088,normal
2015-05-27,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,0.00912091892911,0.1103115375469496,0.0860673513959044,0.0801553306515851,normal
2015-05-28,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,-0.001267563917487,0.1100729791801987,0.0840018116008972,0.0773198173903384,normal
2015-05-29,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,-0.0063385151840976,0.1115803574310985,0.0839044388996753,0.0761982013785293,normal
2015-06-01,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,0.0020573434991476,0.1053754043859199,0.0808463762286358,0.0742998818352514,normal
2015-06-02,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,-0.0010091051653478,0.0986061015164859,0.0802038384978894,0.0763995207811606,normal
2015-06-03,2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,0.0021166294697559,0.0983421342663235,0.0804241122811626,0.0767630538442431,normal
2015-06-04,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,-0.008660562215101,0.0939361603887703,0.0783813997380071,0.0756386279966284,normal
2015-06-05,2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,-0.0014372152327325,0.0926400165071561,0.0738123226960698,0.0698808013181842,normal
2015-06-08,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,-0.0064955603383055,0.0945868766024404,0.0729434131299784,0.0677776488077281,normal
2015-06-09,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,0.0004182655190027,0.0808177885101201,0.06975676546861,0.067555691556539,normal
2015-06-10,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,0.0119704917525144,0.0904715851034111,0.0737462419668741,0.0696624072735658,normal
2015-06-11,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,0.0017371167565281,0.0900018020914056,0.0716863096160225,0.0666719313013737,normal
2015-06-12,2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,-0.0070188746531027,0.0934352034275621,0.0720940346906031,0.0658895057035934,normal
2015-06-15,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,-0.0046332896217713,0.0858623735577815,0.0715765840984809,0.0680597816446299,normal
2015-06-16,2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,0.0056737305157538,0.0886495624877333,0.0728488245645342,0.0688023445424473,normal
2015-06-17,2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,0.0019776843950728,0.088173802169465,0.0740975831866398,0.0710103844004895,normal
2015-06-18,2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,0.0098540000540088,0.0953838118173181,0.077651454878334,0.0734225958148914,normal
2015-06-19,2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,-0.0053176152379496,0.0970338500717306,0.077671798151423,0.0726098078624046,normal
2015-06-22,2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,0.0060763679815421,0.0991831809181357,0.0787433834169631,0.0736358458135579,normal
2015-06-23,2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,0.0006356664251933,0.0989309995604796,0.0789220096931725,0.0740208934776807,normal
2015-06-24,2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,-0.0073804657183052,0.0955283127952564,0.07634394911996,0.0717796309554147,normal
2015-06-25,2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000,-0.0029780041565964,0.0901751276529685,0.074807723531513,0.0715432404959624,normal
2015-06-26,2101.489990234375,2108.919921875,2095.3798828125,2102.6201171875,5025470000,-0.0003901557449223,0.0901294318406649,0.0754340102664445,0.0724554607278336,normal
2015-06-29,2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000,-0.0210869695086115,0.1136991597085439,0.0849537564347285,0.0757992657643321,normal
2015-06-30,2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000,0.0026549623524674,0.1139293693129997,0.085302109186883,0.0763784636396783,normal
2015-07-01,2077.419921875,2082.780029296875,2067.0,2067.0,3727260000,0.006912096434637,0.1172724346928802,0.0848253611545454,0.0748645679677409,normal
2015-07-02,2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000,-0.0003080701895465,0.1168302899247349,0.085125820597479,0.0754058204110988,normal
2015-07-06,2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000,-0.0038692326988974,0.1139360851662503,0.0853307811988026,0.0774001178937434,normal
2015-07-07,2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000,0.0060625605938687,0.1161972793667975,0.0930197042847251,0.0880163505969121,normal
2015-07-08,2046.6800537109373,2077.659912109375,2044.6600341796875,2077.659912109375,3608780000,-0.0167929649121416,0.1280303898445067,0.0978262383294807,0.0902997576796495,normal
2015-07-09,2051.31005859375,2074.280029296875,2049.72998046875,2049.72998046875,3446810000,0.0022596476448199,0.1284009199942287,0.1000075605604652,0.0935456252448014,normal
2015-07-10,2076.6201171875,2081.31005859375,2052.739990234375,2052.739990234375,3065070000,0.0122629863850077,0.1287670613968488,0.1004439365680134,0.0941563582027603,normal
2015-07-13,2099.60009765625,2100.669921875,2080.030029296875,2080.030029296875,3096730000,0.0110052685073551,0.1347942058407986,0.1021570140546697,0.0945897117105159,normal
2015-07-14,2108.949951171875,2111.97998046875,2098.179931640625,2099.719970703125,3002120000,0.0044432732365001,0.1333386761343847,0.101821001964939,0.0946011244067994,normal
2015-07-15,2107.39990234375,2114.139892578125,2102.489990234375,2109.010009765625,3261810000,-0.0007352563007372,0.1321869032689432,0.1007216560904176,0.09321355565276,normal
2015-07-16,2124.2900390625,2124.419921875,2110.550048828125,2110.550048828125,3227080000,0.0079827334444757,0.1335557011986423,0.1004915472136506,0.0926441090003711,normal
2015-07-17,2126.639892578125,2128.909912109375,2119.8798828125,2126.800048828125,3362750000,0.0011055716244507,0.133479115258649,0.0993004599850225,0.0908995767793155,normal
2015-07-20,2128.280029296875,2132.820068359375,2123.659912109375,2126.85009765625,3245870000,0.0007709366240016,0.1291754692777514,0.0966029677385348,0.0890503233821734,normal
2015-07-21,2119.2099609375,2128.489990234375,2115.39990234375,2127.550048828125,3343690000,-0.004270796242723,0.1286662808758831,0.0967116415381219,0.089523744893852,normal
2015-07-22,2114.14990234375,2118.510009765625,2110.0,2118.2099609375,3694070000,-0.0023905650201902,0.1271341229143515,0.095566872852378,0.0883347381841678,normal
2015-07-23,2102.14990234375,2116.8701171875,2098.6298828125,2114.159912109375,3772810000,-0.0056922102113794,0.1284952914103392,0.0969205261041798,0.0895260030887761,normal
2015-07-24,2079.64990234375,2106.010009765625,2077.090087890625,2102.239990234375,3870040000,-0.0107610206966611,0.1312805758675225,0.0997872097872704,0.0921447354183392,normal
2015-07-27,2067.639892578125,2078.18994140625,2063.52001953125,2078.18994140625,3836750000,-0.0057917550650641,0.1322652969694692,0.0998839111310967,0.0919701148192859,normal
2015-07-28,2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000,0.0123100738018893,0.1398507095958681,0.1024632893883654,0.0929623509691009,normal
2015-07-29,2108.570068359375,2110.60009765625,2094.080078125,2094.699951171875,4038900000,0.0072921429273836,0.1194825469944959,0.0948577344521034,0.0903505039334398,normal
2015-07-30,2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000,2.836690402236809e-05,0.1194160797051944,0.0943725206217673,0.0896458389663675,normal
2015-07-31,2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000,-0.0022741038010517,0.1179547026278831,0.093808687094661,0.0891272207630288,normal
2015-08-03,2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000,-0.0027606939449045,0.1184978107314007,0.0945278520338196,0.0899412565606602,normal
2015-08-04,2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000,-0.0022522391669328,0.1178799386295844,0.0933436780276697,0.0882612725996595,normal
2015-08-05,2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000,0.0031098381854906,0.1165805025432197,0.0860556728488122,0.0781401047217884,normal
2015-08-06,2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000,-0.0077831959225621,0.1032311525000979,0.0840343027820047,0.0797654758712048,normal
2015-08-07,2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000,-0.0028790228563377,0.1038800075286239,0.0816419667091048,0.0760828928395651,normal
2015-08-10,2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000,0.012726835632025,0.1045461597483285,0.0801575395497782,0.0742022504417418,normal
2015-08-11,2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000,-0.0096030646801822,0.1031359250502781,0.0817444051451405,0.076831520796766,normal
2015-08-12,2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000,0.0009496036382146,0.1017898562865136,0.0887468522485889,0.0872991224836874,normal
2015-08-13,2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000,-0.0012760258683812,0.1018215047015264,0.0892075729559612,0.0879155118992594,normal
2015-08-14,2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000,0.0039043322743591,0.0984413974093194,0.0889474881489518,0.088233779634799,normal
2015-08-17,2102.43994140625,2102.8701171875,2079.300048828125,2089.699951171875,2867690000,0.0051978917094029,0.1004090943857552,0.0915606651565974,0.0909279468424111,normal
2015-08-18,2096.919921875,2103.469970703125,2094.139892578125,2101.989990234375,2949990000,-0.0026289829356331,0.100538322187144,0.0915898860348241,0.0908315495435237,normal
2015-08-19,2079.610107421875,2096.169921875,2070.530029296875,2095.68994140625,3512920000,-0.0082891364095971,0.103259906468985,0.0942314296443339,0.0934202404123701,normal
2015-08-20,2035.72998046875,2076.610107421875,2035.72998046875,2076.610107421875,3922470000,-0.0213259604541461,0.1252090125123741,0.1025688386990631,0.0958466571342559,normal
2015-08-21,1970.8900146484373,2034.0799560546875,1970.8900146484373,2034.0799560546875,5018240000,-0.0323692425218784,0.1638105642823969,0.1204438017064275,0.1012254939816414,normal
2015-08-24,1893.2099609375,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000,-0.0402114443465191,0.2072427012435604,0.1582355447321599,0.1376235689906012,normal
2015-08-25,1867.6099853515625,1948.0400390625,1867.0799560546875,1898.0799560546875,5183560000,-0.0136142497426558,0.2096279182127232,0.1806095249447454,0.1683930229091931,normal
2015-08-26,1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000,0.0382912994345316,0.251547497212176,0.1944283534214324,0.1738566490342601,normal
2015-08-27,1987.6600341796875,1989.5999755859373,1942.77001953125,1942.77001953125,5006390000,0.02400725448969,0.2668711877290422,0.1999765273698195,0.1761893108611963,normal
2015-08-28,1988.8699951171875,1993.47998046875,1975.18994140625,1986.06005859375,3949080000,0.0006085511568762,0.2669565473154596,0.2003068528175817,0.1766926117048134,normal
2015-08-31,1972.1800537109373,1986.72998046875,1965.97998046875,1986.72998046875,3915100000,-0.0084270786639841,0.2676583421912327,0.2011360277395288,0.177465791242592,normal
2015-09-01,1913.8499755859373,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000,-0.0300226498424279,0.2834466500684401,0.2128552297617496,0.1854056126615451,normal
2015-09-02,1948.8599853515625,1948.9100341796875,1916.52001953125,1916.52001953125,3742620000,0.0181276714232146,0.2939669582641291,0.2152493510128896,0.185790657846329,normal
2015-09-03,1951.1300048828125,1975.010009765625,1944.719970703125,1950.7900390625,3520700000,0.0011641156994188,0.2935005307377768,0.2169572839155792,0.1885825212555084,normal
2015-09-04,1921.219970703125,1947.760009765625,1911.2099609375,1947.760009765625,3167090000,-0.0154483087542762,0.2961003067531323,0.2187646292308283,0.1899881082015259,normal
2015-09-08,1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000,0.0247736371970385,0.3123090291768159,0.2230689914160484,0.1912945925271345,normal
2015-09-09,1942.0400390625,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000,-0.0139950357690847,0.3095497888332382,0.2281786749859136,0.1982741221683519,normal
